Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Finish,View,Amenities,Amenities_Count,Is_Installments
Apartment,north coast ras el hekma,17685000.0,152457.0,116.0,2.0,2.0,3.0,1,Pool,,0,1
Villa,dakahlia new mansoura city zhy syty ydj,9357000.0,23870.0,392.0,4.0,3.0,,1,Main Street,,0,1
Apartment,red sea el dahar el nasr st,1250000.0,17123.0,73.0,2.0,1.0,1.0,1,Side Street,,0,0
Apartment,cairo faisal shareaa el malek fasel,2250000.0,16071.0,140.0,3.0,1.0,3.0,1,Side Street,,0,0
Apartment,cairo ain shams alf maskn abd el mohsen el wasimi st,2600000.0,15758.0,165.0,3.0,2.0,13.0,1,Main Street,,0,0
Apartment,cairo faisal shareaa el malek fasel,2600000.0,18571.0,140.0,3.0,1.0,6.0,1,Other,,0,0
Apartment,cairo el haram tareq el fayoum,3600000.0,24000.0,150.0,3.0,2.0,,1,Garden,Garden,1,1
Duplex,cairo 6th of october compounds tiba gardens,6700000.0,27347.0,245.0,2.0,2.0,1.0,1,Main Street,Garden,1,0
Apartment,cairo el sheikh zayed city compounds el khamayel,7400000.0,47742.0,155.0,3.0,2.0,1.0,1,Main Street,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october hadaeq october tryq hmd zwyl,7700000.0,35000.0,220.0,4.0,2.0,2.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october compounds tala,3500000.0,25735.0,136.0,2.0,2.0,1.0,1,Other,"Security, Balcony",2,0
Studio,cairo 6th of october compounds nyoum october arab developmentt,2850000.0,46721.0,61.0,1.0,1.0,1.0,1,Other,"Security, Balcony",2,0
Duplex,cairo 6th of october el ahyaa neighborhood 8th lmjwr lthny,5300000.0,18929.0,280.0,4.0,3.0,3.0,1,Main Street,,0,0
Apartment,cairo new cairo compounds ninety avenue,10900000.0,69427.0,157.0,2.0,3.0,2.0,1,Garden,Garden,1,0
Apartment,cairo 6th of october el tawsaat el shamalya ltws t lsyhy lshmly,4000000.0,21978.0,182.0,3.0,3.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,gharbia el mahallah el kubra el mahalah el kobra city moheb street st,3300000.0,16500.0,200.0,3.0,2.0,9.0,1,Main Street,"Elevator, Water Meter, Balcony",3,0
Roof,cairo new cairo ganob el akadamiya south academy a zaid ebn haretha st,7500000.0,37500.0,200.0,3.0,2.0,3.0,1,Corner,,0,0
Villa,cairo mokattam compounds uptown cairo levana uptown cairo,94499999.0,256793.0,368.0,6.0,5.0,,1,Garden,"Water Meter, Security, Swimming Pool, Garden, Balcony",5,0
Penthouse,cairo 6th of october hadaeq october compounds hay el ashgar,7000000.0,34653.0,202.0,3.0,2.0,5.0,1,Side Street,,0,0
Apartment,cairo new cairo dar misr dar misr el andalous,3800000.0,27143.0,140.0,3.0,3.0,3.0,1,Garden,Garden,1,0
Apartment,cairo 6th of october compounds murooj,5800000.0,58000.0,100.0,2.0,1.0,4.0,1,Main Street,,0,0
Villa,alexandria king maryot compounds alex west,46373747.0,102597.0,452.0,6.0,4.0,,1,Main Street,,0,1
Apartment,cairo 6th of october hadaeq october october gardens,1750000.0,20588.0,85.0,2.0,1.0,5.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Villa,alexandria king maryot compounds alex west,45527625.0,100725.0,452.0,10.0,4.0,,1,Main Street,,0,1
Duplex,cairo el sheikh zayed city el hay elthamen area 2,7600000.0,34545.0,220.0,3.0,3.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo 6th of october hadaeq october compounds east park,5922500.0,25750.0,230.0,3.0,3.0,2.0,1,Other,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds el rayat residence,1700000.0,21250.0,80.0,2.0,1.0,2.0,1,Other,"Elevator, Water Meter, Natural Gas, Security, Balcony",5,0
Apartment,cairo 6th of october compounds jazebyea compound upwyde,6000000.0,75000.0,80.0,2.0,1.0,6.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo new cairo first settlement neighbourhood 5 el shaheed islam raafat st,6000000.0,30000.0,200.0,3.0,3.0,0.0,1,Other,,0,0
Apartment,cairo new cairo compounds galleria moon valley compound arabia,7500000.0,46296.0,162.0,3.0,2.0,2.0,1,Garden,Garden,1,0
Roof,cairo new cairo compounds eastown spectrum eastown compound,26999999.0,85173.0,317.0,4.0,4.0,,1,Garden,"Water Meter, Security, Parking, Garden, Balcony",5,0
Villa,dakahlia new mansoura city zhy syty ydj,7800000.0,19898.0,392.0,4.0,4.0,,1,,,0,0
Duplex,cairo new cairo el yassamin el yasmeen 6,18000000.0,28571.0,630.0,4.0,3.0,0.0,1,Corner,Garden,1,1
Apartment,cairo new cairo lrhb city phase 4 mohammed farid st,5700000.0,54286.0,105.0,2.0,1.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october el ahyaa neighborhood 3rd al hay al thalith st,2750000.0,25000.0,110.0,2.0,1.0,3.0,1,Main Street,,0,0
Apartment,cairo new cairo el yassamin el yasmeen 8,7900000.0,35909.0,220.0,4.0,3.0,,1,Main Street,,0,0
Apartment,cairo 6th of october hadaeq october compounds raya city,1500000.0,21429.0,70.0,2.0,1.0,1.0,1,Other,"Water Meter, Security, Parking, Balcony",4,0
Apartment,cairo new cairo dar misr dar misr el andalous,4000000.0,30769.0,130.0,3.0,2.0,2.0,1,Garden,Garden,1,0
Apartment,cairo 6th of october hadaeq october compounds ashgar city,3000000.0,23810.0,126.0,2.0,2.0,5.0,1,Main Street,"Elevator, Security",2,0
Apartment,cairo 6th of october hadaeq october compounds kenz,5900000.0,40136.0,147.0,2.0,2.0,2.0,1,Other,"Elevator, Water Meter, Natural Gas, Security, Parking",5,0
Apartment,cairo 6th of october el tawsaat el shamalya ltws t lsyhy lshmly,5750000.0,28750.0,200.0,3.0,2.0,2.0,1,Main Street,"Elevator, Natural Gas, Security, Balcony",4,0
Apartment,cairo 6th of october compounds kmbwnd jryn 6 mbny drys,3500000.0,28000.0,125.0,2.0,2.0,1.0,1,Main Street,,0,0
Roof,cairo 6th of october hadaeq october compounds kenz,2750000.0,13750.0,200.0,1.0,1.0,5.0,1,Other,"Elevator, Water Meter, Natural Gas, Security",4,0
Apartment,cairo 6th of october hadaeq october compounds,5000000.0,24631.0,203.0,4.0,3.0,3.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Duplex,cairo 6th of october el hay el motamyz fourth touristic village amin el refae st,11500000.0,34848.0,330.0,4.0,4.0,1.0,1,Main Street,,0,0
Apartment,cairo 6th of october hadaeq october compounds horus compound el mokhabarat,2200000.0,20952.0,105.0,2.0,1.0,0.0,1,Main Street,"Security, Balcony",2,0
Villa,cairo new cairo compounds cairo festival city oriana villas cairo festival city,105000000.0,153285.0,685.0,6.0,8.0,,1,Garden,Garden,1,0
Apartment,cairo new cairo el yassamin el yasmeen 1 samir shehata street,7000000.0,35000.0,200.0,3.0,2.0,1.0,1,Main Street,,0,0
Apartment,cairo 6th of october compounds garden hills,3000000.0,23077.0,130.0,2.0,2.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Roof,cairo new cairo el ahyaa second neighborhood,6300000.0,36000.0,175.0,2.0,2.0,3.0,1,Corner,,0,0
Apartment,marsa matruh marsa matrouh city rommel beach,4275000.0,47500.0,90.0,2.0,1.0,1.0,1,Sea View,,0,1
Apartment,cairo new cairo el andalous al andalus 2 el andalus buildings,5070000.0,26000.0,195.0,3.0,3.0,4.0,1,Corner,"Elevator, Water Meter, Natural Gas, Parking, Balcony",5,1
Villa,cairo new cairo el banafsg el banafsag villas,8500000.0,35417.0,240.0,4.0,3.0,,1,Garden,Garden,1,0
Apartment,cairo al oubour lhy ltrfyhy,5200000.0,24762.0,210.0,3.0,3.0,1.0,1,Main Street,"Elevator, Security, Garden",3,0
Apartment,cairo new cairo lmstqbl syty compounds beta greens,5500000.0,30556.0,180.0,3.0,2.0,4.0,1,Other,"Elevator, Water Meter, Natural Gas, Security, Balcony",5,0
Apartment,cairo new cairo el ahyaa,4500000.0,26946.0,167.0,3.0,3.0,,1,Side Street,Garden,1,0
Apartment,cairo 6th of october hadaeq october compounds djlh blmz m mr lmrshdy,1290000.0,16125.0,80.0,2.0,1.0,2.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october jml bd lnsr,3800000.0,23030.0,165.0,3.0,2.0,3.0,1,Main Street,,0,0
Apartment,cairo 6th of october el tawsaat el shamalya ltws t lsyhy lshmly,2750000.0,20370.0,135.0,3.0,2.0,4.0,1,Other,"Elevator, Security, Parking, Balcony",4,0
Duplex,cairo 6th of october el hay el motamyz fourth touristic village mahmoud sami el baroudi st,10500000.0,35000.0,300.0,3.0,3.0,1.0,1,Main Street,"Security, Parking, Garden, Balcony",4,0
Apartment,cairo 6th of october el tawsaat el shamalya ltws t lsyhy lshmly,3350000.0,18611.0,180.0,3.0,2.0,3.0,1,Main Street,"Elevator, Natural Gas, Security",3,0
Apartment,cairo 6th of october hadaeq october compounds badya compound palm hills,2450000.0,19600.0,125.0,2.0,2.0,1.0,1,Other,Security,1,0
Apartment,beni suef mdyn bny swyf beni suef city manteqat el senaat el motawaseta,1925000.0,11000.0,175.0,3.0,2.0,,1,Side Street,,0,1
Apartment,cairo 6th of october compounds garden hills,3750000.0,18750.0,200.0,3.0,2.0,1.0,1,Main Street,"Security, Garden, Balcony",3,0
Land,cairo 6th of october hadaeq october mosalsal 5,6200000.0,22464.0,276.0,,,,1,Main Street,"Swimming Pool, Balcony",2,0
Apartment,cairo new cairo el yassamin el yasmeen 5 abou obaida ibn el garah st,7500000.0,28302.0,265.0,3.0,3.0,2.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo mokattam compounds uptown cairo levana uptown cairo,10499999.0,97222.0,108.0,2.0,2.0,3.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Villa,cairo new cairo el banafsg el banafsag villas,9500000.0,46341.0,205.0,4.0,3.0,,1,Corner,,0,0
Land,cairo 6th of october green belt wadi el nile,12000000.0,13086.0,917.0,,,,1,Main Street,,0,0
Apartment,cairo al oubour el hay el tamen,4000000.0,19900.0,201.0,3.0,2.0,1.0,1,Main Street,"Elevator, Security, Garden, Balcony",4,1
Apartment,cairo 6th of october hadaeq october october gardens,1863000.0,17250.0,108.0,3.0,1.0,1.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo new cairo el narges el narges 2 pilot halawany st,8700000.0,33462.0,260.0,3.0,2.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Villa,cairo new cairo compounds villette vy ryzydns villette,47249999.0,150958.0,313.0,5.0,5.0,,1,Garden,"Water Meter, Security, Garden, Balcony",4,0
Apartment,cairo 6th of october hadaeq october compounds astoria park,8500000.0,35417.0,240.0,3.0,3.0,3.0,1,Other,"Elevator, Water Meter, Natural Gas, Security, Parking",5,0
Apartment,cairo 6th of october hadaeq october compounds ashgar city,3750000.0,21307.0,176.0,3.0,2.0,2.0,1,Main Street,"Elevator, Security, Balcony",3,0
Apartment,cairo 6th of october hadaeq october october gardens,1590000.0,17667.0,90.0,2.0,1.0,5.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds,4850000.0,40417.0,120.0,3.0,2.0,4.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Roof,cairo 6th of october el ahyaa neighborhood 4th neighbourhood 1,3250000.0,14130.0,230.0,4.0,2.0,5.0,1,Main Street,,0,0
Apartment,cairo new cairo south investors al gezira st,5500000.0,32353.0,170.0,3.0,2.0,1.0,1,Other,,0,0
Apartment,cairo 6th of october el ahyaa neighborhood 9th,3500000.0,16667.0,210.0,3.0,3.0,1.0,1,Main Street,"Elevator, Security, Balcony",3,0
Apartment,port said mdyn bwr s yd port saaid city ramsis st,3750000.0,37500.0,100.0,3.0,1.0,5.0,1,Sea View,"Elevator, Natural Gas, Security, Balcony",4,0
Apartment,cairo new administrative capital r7 la capitale,8700000.0,58000.0,150.0,2.0,2.0,4.0,1,Garden,Garden,1,1
Apartment,sharqia zagazig zagazig city tolba awaida st,3000000.0,19355.0,155.0,3.0,1.0,5.0,1,Corner,Balcony,1,0
Apartment,cairo new cairo compounds fifth square,11999999.0,77419.0,155.0,3.0,2.0,0.0,1,Main Street,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo new cairo bait el watan second neighborhood,10500000.0,52500.0,200.0,3.0,3.0,2.0,1,Main Street,,0,0
Apartment,cairo 6th of october lmstthmr lsgyr,2250000.0,21226.0,106.0,3.0,1.0,2.0,1,Back,"Elevator, Natural Gas, Security, Balcony",4,0
Apartment,sohag mdyn swhj ljdyd port said mdyn bwr s yd port saaid city b garden compound,2455200.0,22320.0,110.0,2.0,2.0,,1,Main Street,"Garden, Balcony",2,1
Apartment,qalyubia el khsos izbat el nakhl,1200000.0,12000.0,100.0,2.0,1.0,10.0,1,Side Street,"Elevator, Natural Gas",2,0
Apartment,cairo new cairo el andalous al andalus 2 el andalus buildings,4250000.0,25298.0,168.0,3.0,2.0,1.0,1,Other,,0,0
Apartment,cairo 6th of october hadaeq october compounds astoria park,8500000.0,35417.0,240.0,3.0,3.0,3.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo new cairo compounds villette vy ryzydns villette,16499999.0,103125.0,160.0,2.0,3.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo 6th of october compounds dyr 2,21000000.0,88608.0,237.0,3.0,2.0,2.0,1,Main Street,"Elevator, Security, Balcony",3,0
Apartment,cairo 6th of october hadaeq october compounds sun capital,3950000.0,34348.0,115.0,2.0,1.0,2.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds eco west compound new city development asia,1550000.0,18235.0,85.0,2.0,1.0,1.0,1,Other,"Elevator, Water Meter, Natural Gas, Security, Balcony",5,0
Duplex,cairo el zaytun hlmy lzytwn ain shams st,12000000.0,31579.0,380.0,,,,1,Side Street,,0,0
Apartment,sharqia abu kebir abu kebir city,3000000.0,20000.0,150.0,3.0,3.0,8.0,1,Main Street,,0,0
Apartment,asyut asyut city el gamee el kebeer st,2250000.0,16667.0,135.0,2.0,2.0,1.0,1,Main Street,,0,0
Apartment,cairo new administrative capital r3 lmqsd almaqsad park,6250000.0,43403.0,144.0,3.0,2.0,5.0,1,Garden,Garden,1,1
Apartment,dakahlia mansoura jdyl kanat al sweis st,2700000.0,18621.0,145.0,2.0,1.0,2.0,1,Side Street,Water Meter,1,0
Villa,ain elsokhna resorts,9500000.0,38776.0,245.0,4.0,3.0,,1,Garden,"Water Meter, Security, Swimming Pool, Garden, Balcony",5,0
Apartment,cairo ain shams el naam al matrya musiem st,3200000.0,19394.0,165.0,3.0,1.0,15.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,gharbia tanta mahallat rawh,1200000.0,7453.0,161.0,4.0,2.0,2.0,1,Side Street,,0,0
Apartment,cairo 6th of october el tawsaat el shamalya,3250000.0,19118.0,170.0,3.0,2.0,4.0,1,Garden,"Water Meter, Parking, Garden",3,0
Apartment,cairo faisal el taweaan al omaraa st,1500000.0,12000.0,125.0,2.0,1.0,5.0,1,Side Street,,0,0
Apartment,cairo ljyz shareaa morad%20%20charel%20degol,10000000.0,66667.0,150.0,2.0,2.0,7.0,1,Main Street,,0,0
Apartment,cairo faisal kafr tohormos el omda st,2400000.0,14118.0,170.0,3.0,2.0,,1,Main Street,,0,0
Apartment,cairo faisal el talbeya mohamed refae,2000000.0,12500.0,160.0,3.0,2.0,1.0,1,Side Street,,0,0
Apartment,qina qn ljdyd lhy lwl,2100000.0,14000.0,150.0,3.0,2.0,3.0,1,Main Street,,0,1
Chalet,north coast resorts koun resort mabany edris,9200000.0,76033.0,121.0,3.0,2.0,2.0,1,Lake,"Elevator, Security, Balcony",3,0
Penthouse,cairo new cairo compounds gardenia hights abo el hawl abo el hawl 3,5500000.0,22000.0,250.0,4.0,2.0,3.0,1,Corner,Garden,1,0
Apartment,cairo new cairo el narges el narges omarat ahmed lotfy el sayed st,5700000.0,38000.0,150.0,3.0,2.0,4.0,1,Main Street,,0,0
Apartment,cairo 6th of october compounds garden hills,4800000.0,36923.0,130.0,2.0,2.0,4.0,1,Main Street,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october el tawsaat el shamalya touristic second area,4500000.0,28125.0,160.0,3.0,2.0,2.0,1,Side Street,,0,0
Apartment,cairo new cairo compounds noll compound kleek,8000000.0,61538.0,130.0,3.0,2.0,4.0,1,Main Street,,0,1
Apartment,cairo 6th of october compounds green 5,8500000.0,51515.0,165.0,3.0,3.0,1.0,1,Main Street,Security,1,0
Apartment,cairo new administrative capital r7 armonia,6006999.0,51342.0,117.0,2.0,1.0,3.0,1,Side Street,Security,1,1
Apartment,cairo 6th of october compounds life city compound,3300000.0,21290.0,155.0,3.0,2.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo new cairo bait el watan sixth neighborhood,4000000.0,22222.0,180.0,3.0,3.0,0.0,1,Other,Garden,1,0
Villa,cairo new cairo compounds hyde park centre ville hyde park,25999999.0,130000.0,200.0,4.0,4.0,,1,Garden,"Water Meter, Security, Garden, Balcony",4,0
Apartment,cairo new administrative capital r7 oia,12340500.0,63940.0,193.0,3.0,2.0,4.0,1,Main Street,,0,1
Apartment,cairo 6th of october compounds nyoum october arab developmentt,3350000.0,32524.0,103.0,2.0,2.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo new cairo el banafsg el banafsag omarat al gabri st,4500000.0,37500.0,120.0,2.0,1.0,4.0,1,Other,,0,0
Apartment,cairo new cairo compounds fifth square,13324999.0,83281.0,160.0,3.0,3.0,3.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october el ahyaa neighborhood 7th othman ibn effan st,2450000.0,19291.0,127.0,3.0,2.0,1.0,1,Main Street,,0,0
Roof,cairo new cairo compounds fifth square,18999999.0,96939.0,196.0,4.0,3.0,4.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds sun capital,2850000.0,27670.0,103.0,2.0,1.0,5.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Villa,cairo new cairo compounds cairo festival city oriana villas cairo festival city,69999999.0,190217.0,368.0,4.0,6.0,,1,Garden,"Water Meter, Security, Garden, Balcony",4,0
Apartment,cairo 6th of october compounds mountain view icity october mv park mountain view icity october,6300000.0,50400.0,125.0,2.0,2.0,0.0,1,Main Street,"Water Meter, Security, Garden, Balcony",4,0
Apartment,cairo 6th of october hadaeq october compounds dar misr,3650000.0,28077.0,130.0,3.0,2.0,5.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds dar misr,3650000.0,26071.0,140.0,3.0,3.0,5.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds el montazah compound,3650000.0,28968.0,126.0,2.0,2.0,4.0,1,Main Street,"Security, Balcony",2,0
Duplex,cairo 6th of october el hay el motamyz fourth touristic village mohamed ali gharib st,7800000.0,28889.0,270.0,3.0,2.0,0.0,1,Main Street,,0,0
Apartment,cairo 6th of october hadaeq october investors association,1290000.0,15176.0,85.0,2.0,1.0,3.0,1,Other,"Elevator, Water Meter, Natural Gas, Security, Balcony",5,0
Apartment,cairo new administrative capital r7 kmbwnd stw,5161200.0,23460.0,220.0,3.0,3.0,8.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Duplex,cairo new cairo el banafsg el banafsag 5 zakaria ahmed st,11000000.0,27500.0,400.0,6.0,6.0,0.0,1,Garden,Garden,1,1
Apartment,gharbia el mahallah el kubra el mahalah el kobra city sabaa st,2040000.0,12000.0,170.0,3.0,2.0,11.0,1,Side Street,"Elevator, Water Meter, Balcony",3,0
Villa,cairo new cairo compounds el deyar mokhabarat,50000000.0,58548.0,854.0,4.0,2.0,,1,Other,,0,0
Land,cairo 6th of october new october,7600000.0,16889.0,450.0,,,,1,Corner,,0,0
Villa,cairo new cairo compounds kmbwnd fyldj jyt blm hylz,7400000.0,50685.0,146.0,2.0,2.0,2.0,1,Garden,Garden,1,0
Apartment,cairo new cairo north investors mahmoud al sharif st,5700000.0,35625.0,160.0,3.0,3.0,,1,Side Street,,0,0
Penthouse,cairo new cairo compounds galleria moon valley,24000000.0,123077.0,195.0,4.0,3.0,4.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,cairo 6th of october compounds mountain view icity october mv park mountain view icity october,10000000.0,64516.0,155.0,3.0,2.0,4.0,1,Main Street,Security,1,0
Penthouse,cairo new cairo compounds galleria moon valley,23000000.0,122995.0,187.0,3.0,3.0,4.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,cairo 6th of october jml bd lnsr,4200000.0,25455.0,165.0,3.0,1.0,3.0,1,Main Street,"Elevator, Security",2,0
Apartment,cairo 6th of october el tawsaat el shamalya ltws t lsyhy lshmly,6250000.0,25000.0,250.0,4.0,3.0,1.0,1,Main Street,,0,0
Apartment,cairo 6th of october hadaeq october october gardens,1850000.0,14800.0,125.0,3.0,2.0,1.0,1,Other,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october hadaeq october compounds badya compound palm hills,6750000.0,38352.0,176.0,4.0,2.0,1.0,1,Main Street,Security,1,0
Duplex,cairo 6th of october el tawsaat el shamalya ltws t lsyhy lshmly,9500000.0,19000.0,500.0,4.0,4.0,0.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Duplex,cairo 6th of october el ahyaa neighborhood 1st sixth neighborhood,7800000.0,26000.0,300.0,4.0,3.0,1.0,1,Main Street,"Security, Balcony",2,0
Duplex,cairo 6th of october el tawsaat el shamalya ltws t lsyhy lshmly,4400000.0,16923.0,260.0,3.0,3.0,1.0,1,Main Street,,0,0
Roof,cairo new cairo el narges el narges 2 pilot halawany st,6000000.0,27273.0,220.0,4.0,3.0,3.0,1,Main Street,,0,0
Apartment,alexandria lauran shaarawy st,6400000.0,29091.0,220.0,4.0,2.0,4.0,1,Main Street,"Elevator, Water Meter, Natural Gas",3,0
Duplex,damietta mdyn dmyt ljdyd smart village,4789800.0,18784.0,255.0,3.0,2.0,0.0,1,Main Street,"Elevator, Water Meter",2,1
Apartment,cairo 6th of october hadaeq october compounds el fardoos city,2950000.0,15946.0,185.0,3.0,2.0,2.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,alexandria miami khld bn lwlyd,3700000.0,27407.0,135.0,3.0,1.0,11.0,1,Main Street,,0,0
