Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Finish,View,Amenities,Amenities_Count,Is_Installments
Office,cairo new administrative capital mu23 mrfl mwl lwkyshn llttwyr,4378500.0,125100.0,35.0,1.0,1.0,4.0,1,Main Street,,0,1
Apartment,cairo el sheikh zayed city el hay elthamen lhkm,4100000.0,27333.0,150.0,3.0,2.0,4.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo 6th of october el ahyaa neighborhood 4th,2800000.0,18667.0,150.0,3.0,2.0,0.0,1,Main Street,,0,0
Office,cairo new administrative capital mu23 vasto plaza mall cld,3815100.0,141300.0,27.0,1.0,1.0,10.0,1,Plaza,,0,1
Apartment,cairo 6th of october ganob el ahyaaa hay el narges,4000000.0,26667.0,150.0,3.0,2.0,2.0,1,Other,"Elevator, Water Meter, Natural Gas, Parking, Balcony",5,0
Apartment,cairo new cairo bait el watan third neighborhood,4156000.0,24163.0,172.0,3.0,3.0,2.0,1,Side Street,Garden,1,1
Apartment,cairo 6th of october bait el watan byt lwtn ltkmyly,3000000.0,15000.0,200.0,3.0,2.0,0.0,1,Garden,"Water Meter, Security, Garden, Balcony",4,0
Apartment,cairo 6th of october el ahyaa neighborhood 2nd aswaq al tayeb st,3000000.0,20690.0,145.0,3.0,2.0,4.0,1,Main Street,,0,0
Apartment,cairo 6th of october el ahyaa neighborhood 3rd al hay al thalith st,4350000.0,24167.0,180.0,3.0,2.0,3.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo nasr city 6th zone ibrahim nawar st,8000000.0,32000.0,250.0,3.0,3.0,11.0,1,Main Street,Security,1,0
Villa,cairo new heliopolis compounds talala compound madinet masr,20876000.0,121372.0,172.0,4.0,3.0,,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,1
Apartment,cairo el sheikh zayed city compounds el khamayel,7300000.0,42941.0,170.0,3.0,2.0,1.0,1,Main Street,"Elevator, Water Meter, Natural Gas, Electricity Meter, Security, Parking, Garden",7,0
Apartment,cairo 6th of october el ahyaa neighborhood 1st rich bake st,4600000.0,23000.0,200.0,3.0,2.0,2.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo new administrative capital r4 village de la capitale palm hills,3000000.0,50000.0,60.0,2.0,2.0,2.0,0,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Building,cairo 6th of october el tawsaat el shamalya ltws t lsyhy lshmly,20000000.0,97561.0,205.0,,,,1,Main Street,"Water Meter, Natural Gas, Electricity Meter, Security, Parking",5,1
Apartment,alexandria el asafra l sfr bhry el geish rd,6000000.0,37500.0,160.0,2.0,2.0,4.0,1,Sea View,,0,0
Apartment,cairo 6th of october el ahyaa neighborhood 5th street 19,3200000.0,16000.0,200.0,3.0,2.0,4.0,1,Main Street,"Water Meter, Security, Balcony",3,0
Apartment,cairo 6th of october el ahyaa neighborhood 3rd street 6,3300000.0,23571.0,140.0,3.0,2.0,1.0,1,Main Street,,0,0
Apartment,cairo 6th of october ganob el ahyaaa el bustan neighborhood,5800000.0,26977.0,215.0,3.0,2.0,2.0,1,Main Street,"Elevator, Security, Balcony",3,0
Studio,cairo new cairo compounds sarai rai,2555360.0,31548.0,81.0,1.0,1.0,3.0,1,Garden,"Elevator, Security, Swimming Pool, Garden, Balcony",5,1
Apartment,cairo 6th of october el ahyaa neighborhood 4th neighbourhood 1,4500000.0,21429.0,210.0,3.0,3.0,5.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,0
Apartment,cairo 6th of october el ahyaa neighborhood 2nd generation 2000 st,3800000.0,21714.0,175.0,3.0,2.0,3.0,1,Main Street,"Elevator, Water Meter, Balcony",3,0
Apartment,cairo 6th of october el ahyaa neighborhood 1st eighth neighborhood,4000000.0,22222.0,180.0,3.0,2.0,2.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo new cairo bait el watan second neighborhood,6425000.0,33816.0,190.0,3.0,3.0,1.0,1,Side Street,,0,1
Apartment,cairo 6th of october compounds creek park,2700000.0,20769.0,130.0,2.0,1.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo el mohandesen shr lbnn,7500000.0,33333.0,225.0,3.0,3.0,3.0,1,Other,"Elevator, Security, Balcony",3,0
Apartment,cairo new administrative capital r4 village de la capitale palm hills,4000000.0,28369.0,141.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Duplex,cairo 6th of october compounds dream land bahgat buildings,9500000.0,48718.0,195.0,3.0,3.0,1.0,1,Other,"Elevator, Water Meter, Security, Parking, Garden, Balcony",6,0
Office,cairo new administrative capital r7 wy twrz,7983756.0,145159.0,55.0,1.0,1.0,8.0,1,Main Street,"Elevator, Security, Parking",3,1
Apartment,cairo new administrative capital r7 wy twrz,15000000.0,187500.0,80.0,1.0,1.0,8.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,cairo new cairo el andalous al andalus 1,2850000.0,24783.0,115.0,3.0,1.0,3.0,1,Main Street,,0,0
Apartment,cairo 6th of october el ahyaa neighborhood 1st seventh neighborhood,2350000.0,29375.0,80.0,2.0,1.0,1.0,1,Main Street,,0,0
Villa,cairo new cairo compounds sarai esse residence sarai,18302317.0,86332.0,212.0,3.0,2.0,,0,Garden,"Security, Swimming Pool, Garden, Balcony",4,1
Apartment,cairo el sheikh zayed city el hay elsades ashaer,7000000.0,28000.0,250.0,3.0,3.0,1.0,1,Main Street,"Elevator, Water Meter, Natural Gas, Electricity Meter, Security",5,0
Office,cairo 6th of october hadaeq october tryq hmd zwyl,2553920.0,63848.0,40.0,2.0,1.0,3.0,1,Main Street,"Elevator, Water Meter, Electricity Meter, Security, Parking",5,1
Apartment,gharbia tanta tanta city saeed st,4000000.0,33333.0,120.0,2.0,1.0,9.0,1,Main Street,,0,0
Apartment,cairo 6th of october el tawsaat el shamalya gamal abd el naser st,5800000.0,23967.0,242.0,4.0,3.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo el mohandesen shr lbnn,3500000.0,70000.0,50.0,1.0,1.0,1.0,1,Other,"Elevator, Security, Balcony",3,0
Apartment,cairo 6th of october el ahyaa neighborhood 5th street 35,4700000.0,22170.0,212.0,3.0,2.0,2.0,1,Other,"Water Meter, Natural Gas, Security, Parking, Balcony",5,0
Apartment,cairo el mohandesen lebnan square,7000000.0,36649.0,191.0,3.0,3.0,2.0,1,Other,"Elevator, Natural Gas, Electricity Meter, Security",4,0
Apartment,cairo 6th of october compounds dream land lake dream dream land compound,3850000.0,45294.0,85.0,2.0,1.0,1.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Apartment,cairo el mohandesen shareaa sorya,5500000.0,36667.0,150.0,3.0,2.0,6.0,1,Other,"Security, Balcony",2,0
Apartment,cairo nasr city 8th zone,6000000.0,32432.0,185.0,3.0,2.0,5.0,1,Main Street,"Elevator, Natural Gas, Security, Balcony",4,0
Apartment,cairo 6th of october el ahyaa neighborhood 3rd al hay al thalith st,2800000.0,17500.0,160.0,3.0,2.0,4.0,1,Main Street,"Elevator, Water Meter, Balcony",3,0
Villa,cairo 6th of october compounds mountain view icity october mv park mountain view icity october,11530000.0,60684.0,190.0,,,,1,Other,,0,0
Apartment,cairo el sheikh zayed city el hay elsades ashaer,7000000.0,28000.0,250.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter, Electricity Meter, Security, Parking",5,0
Apartment,alexandria miami iskandar ibrahim st,6000000.0,20000.0,300.0,4.0,3.0,7.0,1,Sea View,,0,0
Apartment,cairo new cairo el kornfol el kornfol 8,6500000.0,27660.0,235.0,3.0,3.0,2.0,1,Garden,"Water Meter, Electricity Meter, Garden, Balcony",4,0
Studio,cairo new cairo compounds sarai elan sarai compound,2805043.0,35063.0,80.0,1.0,1.0,3.0,0,Garden,"Elevator, Security, Parking, Garden",4,1
Apartment,cairo el sheikh zayed city compounds el karma residence,2640000.0,19556.0,135.0,3.0,2.0,3.0,0,Main Street,"Security, Balcony",2,0
Apartment,cairo new administrative capital r7 scenario,5000000.0,21834.0,229.0,3.0,3.0,1.0,0,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,1
Office,cairo el mohandesen shr jm ldwl l rby,10000000.0,50000.0,200.0,3.0,3.0,1.0,1,Other,"Elevator, Security, Balcony",3,0
Villa,cairo heliopolis st fatima square abd el rahman roushdy st,5000000.0,16667.0,300.0,10.0,3.0,2.0,1,Main Street,,0,0
Apartment,cairo new cairo bait el watan fourth neighborhood,6360000.0,28909.0,220.0,3.0,3.0,1.0,1,Corner,,0,0
Apartment,cairo el maadi compounds darna compound,4500000.0,27273.0,165.0,3.0,2.0,8.0,1,Back,"Elevator, Security, Balcony",3,0
Villa,cairo new administrative capital r4 village de la capitale palm hills,28976000.0,115904.0,250.0,4.0,5.0,,1,Main Street,"Water Meter, Security, Swimming Pool, Garden, Balcony",5,1
Apartment,cairo 6th of october el ahyaa neighborhood 3rd al hay al thalith st,3150000.0,21000.0,150.0,3.0,2.0,2.0,1,Other,"Natural Gas, Electricity Meter, Security, Parking, Balcony",5,0
Villa,cairo 6th of october compounds mountain view icity october mv park mountain view icity october,12500000.0,55556.0,225.0,,,,1,Main Street,,0,1
Apartment,cairo new cairo new narges,5845145.0,35425.0,165.0,3.0,3.0,2.0,1,Side Street,,0,1
Studio,cairo 6th of october compounds garden lakes compound hyde park waterside,8410000.0,116806.0,72.0,1.0,1.0,2.0,1,Other,"Elevator, Security, Garden",3,0
Roof,cairo 6th of october el ahyaa neighborhood 4th neighbourhood 1,2650000.0,18929.0,140.0,3.0,2.0,5.0,1,Other,"Elevator, Water Meter, Natural Gas, Security, Balcony",5,0
Office,cairo el maadi compounds kmbwnd wn qtmyh m mr lmrshdy,30000000.0,115385.0,260.0,3.0,2.0,5.0,1,Main Street,,0,0
Land,cairo 6th of october garb someed neighborhood 14th el nabatat st,13000000.0,19118.0,680.0,,,,1,Corner,,0,0
Apartment,cairo new cairo el ahyaa fifth neighborhood akhnaton st,5200000.0,30588.0,170.0,2.0,1.0,1.0,1,Side Street,"Water Meter, Parking, Garden, Balcony",4,0
Duplex,cairo 6th of october new october,4700000.0,14688.0,320.0,3.0,3.0,1.0,0,Other,"Water Meter, Natural Gas, Electricity Meter, Security, Parking, Garden, Balcony",7,0
Apartment,cairo nasr city el hay el thamin,7000000.0,29167.0,240.0,4.0,2.0,5.0,1,Main Street,,0,0
Apartment,cairo 6th of october compounds garden hills,3000000.0,23077.0,130.0,2.0,2.0,3.0,1,Garden,"Elevator, Water Meter, Natural Gas, Electricity Meter, Security, Garden",6,0
Apartment,cairo al oubour compounds o kardia fud,4100000.0,31783.0,129.0,3.0,2.0,0.0,1,Garden,Garden,1,1
Apartment,cairo new cairo south investors mohammed nagib axis st,4500000.0,27273.0,165.0,2.0,1.0,4.0,1,Main Street,,0,0
Apartment,red sea hurghada city el hadba sheraton st,4430231.0,51514.0,86.0,2.0,1.0,2.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,1
Villa,cairo new cairo compounds sarai rai,19200000.0,90566.0,212.0,3.0,3.0,,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,1
Apartment,cairo new administrative capital r8 qamari compound new event,4060000.0,28000.0,145.0,3.0,1.0,3.0,1,Garden,Garden,1,1
Land,cairo 6th of october garb someed neighborhood 14th el nabatat st,13000000.0,19118.0,680.0,,,,1,Corner,,0,0
Apartment,cairo 6th of october compounds jrdyny lshms,5880000.0,28000.0,210.0,3.0,3.0,3.0,1,Other,"Elevator, Water Meter, Security, Parking, Garden, Balcony",6,0
Villa,cairo 6th of october compounds mountain view giza plateau,10000000.0,45455.0,220.0,,,,1,Lake,,0,0
Apartment,cairo new cairo compounds sarai elan sarai compound,9919140.0,78103.0,127.0,3.0,2.0,3.0,1,Garden,"Elevator, Security, Swimming Pool, Parking, Garden",5,1
Land,cairo 6th of october garb someed neighborhood 14th el nabatat st,13000000.0,19118.0,680.0,,,,1,Corner,,0,0
Duplex,cairo 6th of october compounds la veda el bustan compound la vista,20900000.0,65313.0,320.0,3.0,2.0,1.0,1,Other,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo new cairo compounds sarai rai,9565000.0,75913.0,126.0,2.0,2.0,3.0,0,Garden,"Elevator, Water Meter, Natural Gas, Electricity Meter, Garden, Balcony",6,1
Apartment,cairo al oubour l bwr ljdyd mirissa compound rg,3522500.0,23328.0,151.0,3.0,3.0,2.0,1,Main Street,,0,1
Commercial,cairo 6th of october hadaeq october tryq hmd zwyl,3616861.0,90422.0,40.0,,,1.0,1,Main Street,"Water Meter, Electricity Meter, Security, Parking",4,1
Apartment,cairo el sheikh zayed city alex cairo desert road nyoum pyramids arab developments,5250000.0,30702.0,171.0,2.0,2.0,1.0,1,Main Street,"Security, Garden, Balcony",3,0
Apartment,cairo el shorouk lmntq lsb neighbourhood 3,3500.0,20.0,175.0,,,,1,Garden,Garden,1,1
Apartment,cairo 6th of october compounds garden hills,3650000.0,18250.0,200.0,3.0,3.0,2.0,1,Side Street,Garden,1,0
Apartment,cairo el mohandesen shareaa ahmed orabi,6400000.0,22857.0,280.0,5.0,3.0,5.0,1,Other,"Elevator, Security",2,0
Apartment,cairo hadayek el ahram mntq b,1564000.0,17000.0,92.0,3.0,2.0,,1,Main Street,,0,1
Penthouse,cairo new cairo compounds fifth square,13000000.0,70270.0,185.0,3.0,3.0,5.0,1,Garden,Garden,1,0
Apartment,marsa matruh marsa matrouh city agiba el abyad rd,892000.0,17840.0,50.0,1.0,1.0,1.0,1,Corner,"Elevator, Security, Swimming Pool",3,1
Chalet,north coast resorts rosana resort,8000000.0,76923.0,104.0,3.0,2.0,0.0,1,Side Street,"Water Meter, Swimming Pool, Garden",3,0
Duplex,cairo new cairo el lotus lotus south,7500000.0,29297.0,256.0,3.0,2.0,0.0,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,0
Roof,cairo new cairo el banafsg el banafsag 1 tagan st,6600000.0,28696.0,230.0,3.0,2.0,3.0,1,Main Street,,0,0
Villa,cairo new cairo compounds sarai rai,17300000.0,83981.0,206.0,5.0,3.0,,0,Garden,"Water Meter, Natural Gas, Electricity Meter, Garden, Balcony",5,1
Apartment,cairo al oubour l bwr ljdyd waad compound kayan,4100000.0,20297.0,202.0,3.0,3.0,2.0,1,Main Street,,0,1
Commercial,cairo 6th of october hadaeq october tryq hmd zwyl,6164730.0,154118.0,40.0,,,1.0,1,Main Street,"Water Meter, Security, Parking, Garden",4,1
Apartment,cairo 6th of october ganob el ahyaaa project 109,2800000.0,20741.0,135.0,3.0,2.0,4.0,1,Main Street,"Electricity Meter, Security, Balcony",3,0
Apartment,cairo 6th of october compounds garden hills,4600000.0,23000.0,200.0,3.0,3.0,4.0,1,Garden,"Elevator, Water Meter, Security, Parking, Garden",5,0
Apartment,cairo new cairo compounds sarai elan sarai compound,9411115.0,75896.0,124.0,3.0,2.0,3.0,1,Garden,"Elevator, Security, Swimming Pool, Parking, Garden",5,1
Apartment,cairo 6th of october compounds ramo,4800000.0,40000.0,120.0,3.0,2.0,1.0,1,Garden,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",6,0
Apartment,cairo 6th of october compounds jrdyny lshms,3700000.0,25000.0,148.0,3.0,2.0,1.0,1,Other,"Water Meter, Natural Gas, Parking, Garden, Balcony",5,0
Office,cairo el maadi compounds kmbwnd wn qtmyh m mr lmrshdy,30000000.0,115385.0,260.0,3.0,2.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Parking",4,0
Apartment,cairo 6th of october central axis,4100000.0,20197.0,203.0,3.0,2.0,1.0,1,Main Street,"Elevator, Security, Balcony",3,0
Commercial,cairo new cairo 90th street northern 90th street,34000000.0,259542.0,131.0,,,0.0,1,Plaza,,0,1
Apartment,north coast resorts silver beach,650000.0,7222.0,90.0,2.0,1.0,2.0,1,Main Street,"Water Meter, Electricity Meter, Security, Swimming Pool, Balcony",5,1
Apartment,cairo el sheikh zayed city compounds jn zyd,5600000.0,43077.0,130.0,3.0,2.0,3.0,1,Main Street,,0,0
Apartment,cairo el sheikh zayed city compounds el khamayel,7200000.0,46452.0,155.0,3.0,2.0,0.0,1,Garden,"Water Meter, Security, Garden, Balcony",4,0
Apartment,cairo new administrative capital r8 qamari compound new event,3680000.0,32000.0,115.0,2.0,1.0,3.0,1,Garden,Garden,1,1
Apartment,cairo new cairo north rehab,5000000.0,55556.0,90.0,2.0,1.0,0.0,1,Garden,Garden,1,0
Apartment,cairo new cairo el andalous al andalus 2 el andalus buildings,4200000.0,23077.0,182.0,3.0,3.0,3.0,1,Main Street,,0,0
Apartment,cairo 6th of october hadaeq october mosalsal 3,1950000.0,12581.0,155.0,3.0,2.0,3.0,1,Side Street,"Elevator, Water Meter, Electricity Meter, Parking, Balcony",5,1
Chalet,ain elsokhna resorts la vista ray,11200000.0,80000.0,140.0,3.0,2.0,1.0,1,Pool,"Elevator, Security, Swimming Pool, Balcony",4,1
Apartment,cairo 6th of october el ahyaa neighborhood 3rd street 2,5400000.0,13500.0,400.0,4.0,2.0,4.0,1,Main Street,"Elevator, Security, Balcony",3,0
Apartment,cairo new cairo compounds acacia,8000000.0,48193.0,166.0,3.0,2.0,4.0,1,Garden,Garden,1,0
Apartment,cairo hadayek el ahram mntq j,5800000.0,16812.0,345.0,4.0,3.0,1.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo new administrative capital r8 qamari compound new event,2880000.0,32000.0,90.0,2.0,1.0,3.0,1,Garden,Garden,1,1
Apartment,cairo new cairo el kornfol el kornfol 9,4550000.0,35000.0,130.0,3.0,2.0,0.0,1,Garden,Garden,1,0
Chalet,ain elsokhna resorts la vista ray,11200000.0,80000.0,140.0,3.0,2.0,1.0,1,Pool,"Elevator, Security, Swimming Pool, Balcony",4,1
Villa,cairo 6th of october el ahyaa neighborhood 1st sixth neighborhood,7800000.0,26000.0,300.0,4.0,3.0,,1,Main Street,"Security, Garden, Balcony",3,0
Apartment,cairo 6th of october compounds green 5,3950000.0,18810.0,210.0,3.0,4.0,1.0,1,Main Street,"Security, Balcony",2,0
Penthouse,cairo 6th of october el tawsaat el shamalya hy 2000 qt,4250000.0,10366.0,410.0,3.0,2.0,1.0,1,Other,"Elevator, Water Meter, Natural Gas, Electricity Meter, Balcony",5,0
Office,cairo new administrative capital ldwn twn leo tower v development,50000000.0,561798.0,89.0,,,,1,Plaza,,0,1
Duplex,cairo new cairo compounds trio gardens,12312344.0,43973.0,280.0,4.0,3.0,0.0,1,Garden,Garden,1,1
Building,cairo nasr city makram ebeid,120000000.0,200000.0,600.0,,,,1,Main Street,,0,0
Apartment,cairo new cairo sharq el akadamiya salah nasim st,4200000.0,12000.0,350.0,3.0,3.0,,1,Side Street,Garden,1,0
Apartment,cairo new cairo el banafsg el banafsag villas,5500000.0,25000.0,220.0,3.0,2.0,,1,Garden,Garden,1,1
Apartment,cairo 6th of october el hay el motamyz fourth touristic village dr ezz el din eissa st,7600000.0,27636.0,275.0,4.0,4.0,1.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Commercial,cairo new administrative capital ldwn twn lfyyt mwl hwm twn llttwyr,20598002.0,302912.0,68.0,,,3.0,1,Main Street,,0,1
Apartment,cairo new cairo new narges,4350000.0,29000.0,150.0,3.0,2.0,1.0,1,Garden,"Water Meter, Electricity Meter, Garden",3,0
Apartment,cairo faisal shareaa el malek fasel,1200000.0,10000.0,120.0,2.0,1.0,4.0,1,Main Street,,0,0
Apartment,cairo new administrative capital ldwn twn nyl byzns syty,6500000.0,104839.0,62.0,1.0,,,1,Main Street,,0,1
Duplex,cairo new cairo compounds trio gardens,11423434.0,54397.0,210.0,4.0,3.0,0.0,1,Garden,Garden,1,1
Apartment,cairo new cairo new narges,4500000.0,29032.0,155.0,3.0,2.0,2.0,1,Garden,"Water Meter, Electricity Meter, Garden, Balcony",4,0
Medical,cairo new cairo compounds wzwn ltby ktlyst llttwyr,4625000.0,125000.0,37.0,1.0,1.0,3.0,1,Main Street,,0,1
Duplex,cairo new cairo compounds trio gardens,9435435.0,42888.0,220.0,4.0,3.0,0.0,1,Garden,Garden,1,1
Apartment,cairo new administrative capital r7 the capital way,11181000.0,93175.0,120.0,2.0,2.0,7.0,1,Garden,Garden,1,1
Duplex,cairo new cairo compounds trio gardens,10676744.0,43579.0,245.0,4.0,3.0,0.0,1,Garden,Garden,1,1
Duplex,cairo new cairo compounds trio gardens,9456575.0,41116.0,230.0,4.0,3.0,0.0,1,Garden,Garden,1,1
Duplex,cairo new cairo compounds trio gardens,8574565.0,39882.0,215.0,4.0,3.0,0.0,1,Garden,Garden,1,1
Apartment,cairo el sheikh zayed city el hay elthamen area 1,6500000.0,40625.0,160.0,2.0,2.0,1.0,1,Main Street,"Elevator, Water Meter, Security, Garden",4,0
Apartment,cairo new cairo el andalous al andalus 1,4000000.0,22222.0,180.0,3.0,2.0,3.0,1,Main Street,,0,1
Apartment,cairo new cairo el yassamin el yasmeen 7 el shaikh hassan mamoun st,8500000.0,34000.0,250.0,,,,1,Garden,Garden,1,1
Apartment,gharbia tanta tanta city el nadi st,1600000.0,17778.0,90.0,2.0,1.0,1.0,1,Side Street,,0,0
Commercial,cairo new administrative capital r5 sign one mall rayn,1650000.0,165000.0,10.0,,,2.0,1,Main Street,,0,0
Office,cairo new administrative capital mntq l ml lmrkzyh tj twr,7509750.0,147250.0,51.0,1.0,1.0,45.0,1,Main Street,,0,1
Apartment,cairo new cairo compounds stone park,9251600.0,60866.0,152.0,3.0,3.0,2.0,0,Other,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,1
Apartment,cairo faisal shareaa el malek fasel,1200000.0,10000.0,120.0,2.0,1.0,4.0,1,Side Street,,0,0
Apartment,cairo ain shams alf maskn abd el mohsen el wasimi st,2700000.0,15000.0,180.0,3.0,2.0,4.0,1,Side Street,,0,0
